Bahasa,Penilaian,Saran,Kategori,Tahun
id,2.357142857142857,Tidak ada,General Affair,2024
id,3.0,Tidak ada,General Affair,2024
id,,Menambah colokan listrik di kelas karena sangat terbatas dan hanya tersedia di beberapa titik,General Affair,2024
id,3.142857142857143,-,General Affair,2024
id,2.857142857142857,tidak ada,General Affair,2024
id,,-,General Affair,2024
id,,"semoga proyektor yang rusak diperbaikikan sama seperti ac, lampu, kursi dan meja yang rusak seharusnya diperbaikan, karena pembayaran mengenai fasilitas uph jugalah tidak murah,  dan saya berharap toilet UPH disediakan auto refill sabun cuci tangan, tissue, supaya mahasiswa tetap bersih dn higenis setelah masuk toilet. Selain itu, yang lain sudah mencakup kepuasan bagi saya. Dan yang terakhir, semoga dalam menu kantin disediakan menu yang sehat supaya yang lagi sakit atau demam tetap bisa makan atau pesen dari kantin tanpa harus ribet mencari atau memesan makanan",General Affair,2024
id,,-,General Affair,2024
id,3.0,Bagus,General Affair,2024
id,3.857142857142857,baik,General Affair,2024
id,3.357142857142857,Ada beberapa ruangan yang AC kurang dingin,General Affair,2024
id,,-,General Affair,2024
id,4.0,general affair yang profesional dan diselenggarakan dengan baik!,General Affair,2024
id,2.9285714285714284,Tidak ada,General Affair,2024
id,3.9285714285714284,-,General Affair,2024
id,2.9285714285714284,LCD dan proyektor di ruang 505 GLFK,General Affair,2024
id,3.357142857142857,"Pelayan yang diberikan pada klinik uph kurang memuaskan, karena staf tidak memberikan kepuasan kepada pasien yaitu tidak bersifat dengan baik.",General Affair,2024
id,3.0,Baik,General Affair,2024
id,2.7857142857142856,Lift di FK UPH lebih dimaksimalkan lagi,General Affair,2024
id,2.7142857142857144,-,General Affair,2024
id,3.2857142857142856,Ada ruangan yg ac tidak hidup,General Affair,2024
id,3.857142857142857,"Beberapa papan tulis yang tersedia di ruang kelas gedung FK tidak dapat digunakan untuk coretan karena tinta spildol tidak dapat dihapus, sehingga menjadi kendala. 

Di pagi hari layanan lift di gedung FK kurang memuaskan karena lift yang berfungsi hanya sekitar 2-3 lift tetapi jumlah mahasiswa yang menggunakan cukup banyak. Sehingga sarannya adalah menentukan jam operasional beberapa lift, dengan mengacu pada waktu saat lift banyak digunakan untuk akses lantai atas.",General Affair,2024
id,2.7857142857142856,"Sebaiknya suhu AC nya tidak terlalu rendah karena dapat mengganggu proses belajar mengajar dalam karena suhu yang sangat dingin, selain itu juga Infofus di kelas terkadang ada gangguan.",General Affair,2024
id,,"tisu yang terbatas di gedung FK baru
Sabun cuci tangan sebaiknya disediakan disetiap toilet
Kantin FK uph sebaiknya diperbanyak kursinya dan di perluas kembali.  
Lift di FK lama sangat cept untuk menutup, sehingga kadang membahayakan orng yang belum masuk ke dalam lift",General Affair,2024
id,2.0714285714285716,-,General Affair,2024
id,2.642857142857143,"Masih susah ditemukan tempat sampah di beberapa tempat, juga stopcontac untuk membantu kita mencharger laptop mengingat ada beberapa hari jadwal yg selalu full kelas dari pagi hingga malam.",General Affair,2024
id,,Kelas Fakultas Ilmu Seni cukup tertinggal lantaran antar ruangan tidak kedap dan karpet lembab dan bolong,General Affair,2024
id,3.642857142857143,"dalam fasilitas uph ini, saya harus banyak mematuhi peraturan di fasilitas UPH ini.",General Affair,2024
id,4.0,-,General Affair,2024
id,2.0,"Musholla untuk yg beragama muslim di FK kurang baik, dimana tempat wudhu yg kotor dan bau. Dan toilet di FK lantai 1 yg sangat bau",General Affair,2024
id,3.142857142857143,-,General Affair,2024
id,3.357142857142857,toilet sering kali dalam keadaan kotor serta tisu habis,General Affair,2024
id,3.7142857142857144,Di beberapa kelas ada proyektor yang rusak dan juga di laboratorium ada ac yang bocor,General Affair,2024
id,,untuk dipertahankan dan ditingkatkan terus menerus,General Affair,2024
id,4.0,Lanjutkan,General Affair,2024
id,,Tidak ada,General Affair,2024
id,3.357142857142857,-,General Affair,2024
id,3.4285714285714284,"ac kelas beberapa kali rusak dan stop kontak kurang, toilet sering kali dalam keadaan kotor",General Affair,2024
id,4.0,Pertahankan,General Affair,2024
id,,Tidak ada.,General Affair,2024
id,3.0,-,General Affair,2024
id,3.2857142857142856,Toilet FKB 2 sering kali bau dan tissue di lt 11 sering habis,General Affair,2024
id,3.0714285714285716,tidak ada,General Affair,2024
id,3.0,Puas,General Affair,2024
id,3.0714285714285716,-,General Affair,2024
id,3.5,Terus tingkatkan ke level top,General Affair,2024
id,3.4285714285714284,-,General Affair,2024
id,3.2857142857142856,sudah bagus,General Affair,2024
id,2.7142857142857144,-,General Affair,2024
id,3.0714285714285716,tidak ada,General Affair,2024
id,3.0,Tidak ada saran,General Affair,2024
id,2.7142857142857144,Sudah ok,General Affair,2024
id,2.7857142857142856,-,General Affair,2024
id,3.0,"Untuk bagian AC di kelas gedung F terlalu dingin, sehingga bikin tidak fokus , dan bagian toilet terkadang kotor",General Affair,2024
id,3.0,Untuk parkirnya terlalu mahal,General Affair,2024
id,3.857142857142857,"Beberapa toilet wanita, toilet nya beraroma tidak  baik. Terutama dilantai dasar dan 3",General Affair,2024
id,3.0,"Mungkin untuk parkiran motor lebih di ekspansi karena terkadang penuh, susah juga untuk akses keluar-masuk. Untuk kantin diusahakan dipisahkan antara mahasiswa UPH dan UPHC karena sering sekali penuh.",General Affair,2024
id,,"Untuk kantin, sering sekali saya tidak mendapatkan tempat untuk makan dikarenakan penuh, mungkin bisa untuk ditambahkan tempat agar  dapat mencakup lebih banyak lagi",General Affair,2024
id,2.5714285714285716,"Parkir diperluas, toilet diperbarui",General Affair,2024
id,3.142857142857143,"Tambahkan tempat sampah, susah cari tempat sampah",General Affair,2024
id,4.0,Perlu  dipertahankan  atau minimum di pertahankan,General Affair,2024
id,2.0,"Toilet yang baunya harum cuman yang dekat dengan ruangan dosen. Semua toilet baunya tidak seharum ruang tersebut. Untuk parkir cukup lumayan untuk mahasiswa membayar tiap hari untuk kuliah, seharusnya mahasiswa dapat keringanan untuk membayar parkir, seperti dikampus-kampus lain yang menggunakan kartu mahasiswa untuk akses parkir, menjadi gratis. Seharusnya UPH bisa seperti itu, agar layanan fasilitas parkir dapat ditingkat kan, atau mempunyai lahan parkir sendiri khusus mahasiswa.",General Affair,2024
id,4.0,-,General Affair,2024
id,3.857142857142857,Tidak ada,General Affair,2024
id,4.0,lift terkadang sering rusak,General Affair,2024
id,,-,General Affair,2024
id,,Toilet belum semuanya bersih termasuk alat-alatnya masih ada yang rusak atau tidak berfungsi. Kemudian untuk lift belum semuanya berfungsi sedangkan mahasiswa terkadang mengalami kendala di antrian sehingga memakan waktu jika liftnya hanya beberapa yang beroperasi.,General Affair,2024
id,3.4285714285714284,Tdk ada,General Affair,2024
id,2.7857142857142856,"Untuk kebersihan toilet kurang memadai di beberapa lantai tertentu, dan kadang tissue sering habis/tidak tersedia, untuk lift di FK Lama, tidak ada sensornya sehingga kurang aman/takut terjepit",General Affair,2024
id,,"Cukup baik, untuk mahasiswa hibrid",General Affair,2024
id,2.357142857142857,Bikin parkiran motor di gedung F biar ga jauh banget jalannya 🙏🙏🙏🙏,General Affair,2024
id,2.642857142857143,"Lift FK kadang kala banyak yang tidak dapat digunakan, sehingga saat kelas ngantrinya sangat lama. Dan ada pula beberapa lift yang dia udah ditahan tp tertutup sendiri",General Affair,2024
id,1.5714285714285714,"ac terlalu dingin, tempat parkir terlalu sempit, lift sering mati",General Affair,2024
id,3.0714285714285716,I dont have,General Affair,2024
en,,Nothing,General Affair,2024
id,3.0,-,General Affair,2024
id,2.2142857142857144,-,General Affair,2024
id,,"respon dari peminjaman ruangan bisa lebih cepat dan tanggap, lift gedung B kerap diservis.",General Affair,2024
id,3.9285714285714284,-,General Affair,2024
id,2.357142857142857,Tissue di toilet masih sangat kurang dan terkadang sering banyak toilet yang rusak dan direnovasi dalam jangka panjang,General Affair,2024
id,,semoga makin baik lagi,General Affair,2024
id,,"Lahan parkir kurang ideal, mahasiswa jadi suka terlambat karena mencari parkiran, mungkin bisa dipikirkan alternatif  pengarahan lahan parkir, apalagi lahan parkir dosen saat ini yang tadinya boleh diisi mahasiswa, kini tidak boleh diisi oleh mahasiswa, lahan parkir umum jadi menumpuk",General Affair,2024
id,,AC dikelas kadang tidak dingin,General Affair,2024
id,2.142857142857143,-,General Affair,2024
id,4.0,-,General Affair,2024
id,3.0,Semoga semakin ditingkatkan,General Affair,2024
id,3.0,Secara keseluruhan untuk kenyaman kampus sangat baik,General Affair,2024
id,3.0,Mungkin untuk meningkatkan kebersihan lagi,General Affair,2024
id,,+,General Affair,2024
id,3.5,tidak ada,General Affair,2024
id,,-,General Affair,2024
id,,Sangat mengapresiasi dengan sikap layanan bagian umum,General Affair,2024
id,2.9285714285714284,-,General Affair,2024
id,2.5,"AC, Proyektor, dan kebersihan toilet mohon ditingkatkan",General Affair,2024
id,2.857142857142857,Tidak. Ada,General Affair,2024
id,3.2142857142857144,-,General Affair,2024
id,2.7142857142857144,-,General Affair,2024
id,2.9285714285714284,Puas,General Affair,2024
id,3.4285714285714284,"Lahan parkir motor agar diperluas, sudah terlalu menumpuk motor yang parkir disana",General Affair,2024
id,3.0714285714285716,-,General Affair,2024
id,,"Area parkir belakang Ged F mohon di perbaiki jalan nya dan garis parkir nya di perjelas. 

Untuk area kantin (FJ) terlalu kecil apabila di gabung dengan ucoll. Lebih baik area kantin (fj) di perluas atau jam instirahat tidak bentrok dengan mahasiswa/i uph",General Affair,2024
id,3.0714285714285716,Tidak ada,General Affair,2024
id,4.0,Sudah sangat baik,General Affair,2024
id,,-,General Affair,2024
id,4.0,-,General Affair,2024
id,4.0,-,General Affair,2024
id,3.0714285714285716,-,General Affair,2024
id,3.0,Tidak ada,General Affair,2024
id,3.7142857142857144,Sudah baik,General Affair,2024
id,2.2857142857142856,shower pada gedung baru fk terlalu besar allirannya,General Affair,2024
id,4.0,-,General Affair,2024
id,4.0,-,General Affair,2024
id,2.2142857142857144,Tolong perbaiki liftnya,General Affair,2024
id,3.5714285714285716,"Saran: memberikan layanan yang terbaik bagi mahasiswa, dosen maupun staf",General Affair,2024
id,4.0,-,General Affair,2024
en,,Lately the rooms I've booked were also used by other at the time I've booked it,General Affair,2024
id,2.9285714285714284,"Kan harusnya sudah tahu ya kalau mahasiswa banyak, tapi di lahan parkir kenapa malah bangun sekolah🫠 bikin lahan parkir yang sudah sedikit menjadi lebih sedikit lagi.",General Affair,2024
id,2.2142857142857144,"LCD di ruangan F1005 masih rusak sejak kemarin dan blm pernah di benerin, Toilet seharusnya disediakan Tisu di bagian wastafel / pengering tangan 

Masalah peminjaman ruangan podcast agak sulit karena jika yg berwenang sedang pergi liburan maka saya tidak bisa meminjam ruangan = tidak fleksibel",General Affair,2024
id,,"Toilet di gedung F terutama lantai 3 sangat bau, mungkin bisa dicari akar masalahnya bau dari mana.",General Affair,2024
id,2.2857142857142856,"Toiletnya harus lebih bersih karena kdg suka bau closetnya dann airnya kuning, juga tissue suka habis. kurang bidet jg",General Affair,2024
id,2.642857142857143,"Agar kamar mandi dari beberapa lantai lebih bersih lagi
Proyektor di beberapa ruangan agar diganti karena tidak baik lagi",General Affair,2024
id,4.0,Jika jumlah mahasiswa ditambah fasilitas pun harus diperbanyak,General Affair,2024
id,2.642857142857143,-,General Affair,2024
id,3.0714285714285716,"volume motor dengan tempat parkir tidak sebanding, seharusnya parkiran uph dan parkiran untuk matahari dibedakan, sering sekali parkir sembarangan yang membuat untuk masuk dan keluar menjadi sangat susah, motor saya menjadi lecet karna banyak yang parkir sembrono. parkiran untuk mahasiswa bisa ditambahkan didekat MSV terlebih tidak terlalu ramai parkiran mobil disana. Pelayanan dari suster klinik UPH kurang nyaman karena menggunakan nada yang tinggi",General Affair,2024
id,3.2857142857142856,Tidak ada saran,General Affair,2024
id,3.0,-,General Affair,2024
id,,"Sudah bagus, mungkin bisa dikembangkan lagi kebersihan toiletnya",General Affair,2024
id,3.2142857142857144,"Terkhusus parkiran motor, mohon lebih diperhatikan keamanannya. Saya salah satu pengguna parkiran motor. Motor saya pernah mengalami kerusakan karena banyak pengguna yang memaksa untuk mengisi space yang bahkan tidak cukup lagi. Akhirnya motor saling berdempetan parah, dan motor saya pernah plat nya rusak di senggol sama pengguna yang tidak bertanggungjawab. Padahal saya sendiri parkir kan motor sudah bagus, tapi karena pengguna lain kurang memperhatikan, akhirnya saya sendiri yang rugi :( 
Maka terkhusus parkiran motor mohon lebih diperhatikan lagi. thx",General Affair,2024
id,3.0714285714285716,sudah baik,General Affair,2024
id,2.5714285714285716,-,General Affair,2024
id,4.0,-,General Affair,2024
id,3.7857142857142856,tidak ada,General Affair,2024
id,3.0714285714285716,-,General Affair,2024
id,,"Sering ditemui proyektor yang error ketika kelas berlangsung, pada toilet wanita dilantai 7 di wilayab wastafel sering terdapat cacing dan tidak bersih, dilantai 6 toilet wanita wastafel sebelah kanan mengalami kerusakan, makanan kantin kurang mengenakan",General Affair,2024
id,,"kantin : kipas banyak yang mati 
toilet : sabun cuci tangan sering habis, lampu gelap",General Affair,2024
id,3.142857142857143,Tidak ada,General Affair,2024
id,3.0714285714285716,Sudah cukup baik secara keseluruhan,General Affair,2024
id,,"Untuk pelayanan klinik menurut saya perlu dievaluasi, karena sering sekali ketika kita berobat ke klinik kurang mendapatkan perlakuan yang baik. Secara khusus bagi kami anak TC. Tidak hanya dari saya, hal tersebut juga disampaikan oleh rekan-rekan yang yang lain.",General Affair,2024
id,4.0,Semua nya sdh saya pakai,General Affair,2024
id,3.5,cleanliness of the toilets seems to need more attention,General Affair,2024
id,3.0,Tidak ada,General Affair,2024
id,2.642857142857143,Eec semanggi diperlengkap fasilitasnya.,General Affair,2024
id,4.0,-,General Affair,2024
id,3.7857142857142856,Tidak ada,General Affair,2024
id,3.0,-,General Affair,2024
id,,"Toilet kadang bau pesing terutama di gedung f belakang lift dan di lantai"" lain menjelang sore toilet semakin bau. Parkir seharusnya gratis karena kita mahasiswa bayar dan datang untuk mencari ilmu.",General Affair,2024
id,,"Satpam: Satpam FK sebaiknya menolong kami mahasiswa yang takut menyeberang ya karena disana banyak mobil dan tidak ada yang bisa membantu kami menyeberang.
Toilet: Toilet gedung D flush-nya sangat lemah, shower jet punya gedung FK Baru ada yang sangat keras.
Layanan kesehatan klinik UPH Main camp: ada yang tidak dilayani dengan ramah",General Affair,2024
id,,"Toilet jadul, sudah bbp rusak belum diperbaiki",General Affair,2024
id,3.142857142857143,-,General Affair,2024
id,3.2857142857142856,"Toilet di Fakultas Kesehatan, banyak mengalami kerusakan dan seringkali kotor",General Affair,2024
id,3.0,-,General Affair,2024
id,2.357142857142857,"lahan parkir kurang memadai, klinik uph di main camp sgt tidak bagus (hanya dikasih obat per butir nya saja, pelayanan tidak baik, suster nya judes, tidak memfasilitasi mahasiswa) (beda dgn klinik di FK yang lebih baik dan juga dikasih obat secara full).",General Affair,2024
id,,Lift di gedung FK sering rusak,General Affair,2024
id,2.5,Toilet gedung B di kawasan UPH Lippo Village khususnya di lantai 5 seringkali memiliki bau tak sedap dan toilet nya kotor,General Affair,2024
id,,"Saran dan komentar yang ingin saya berikan adalah untuk fasilitas toilet, saya sangat berharap setiap toilet yang berada di gedung B terutama di lantai 5 bisa lebih terjaga kebersihan nya dan menggunakan pengharum toilet serta perbaiki aliran air di semua bilik toilet karna air untuk flush toilet nya SANGAT KECIL dan KUNING, dan saran untuk parkiran bisa lebih di perbaiki aliran air nya karna setiap setelah hujan selalu terdapat banyak genangan air.",General Affair,2024
